"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:02', 'T': '38.80', 'setpoint': '20.00', 'D': '0.00', 'error': '-18.80', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:12', 'T': '37.90', 'setpoint': '20.00', 'D': '0.00', 'error': '-17.90', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:23', 'T': '38.00', 'setpoint': '20.00', 'D': '0.00', 'error': '-18.00', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:33', 'T': '36.80', 'setpoint': '20.00', 'D': '0.00', 'error': '-16.80', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:42', 'T': '36.90', 'setpoint': '20.00', 'D': '0.00', 'error': '-16.90', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:52', 'T': '35.90', 'setpoint': '20.00', 'D': '0.00', 'error': '-15.90', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:02', 'T': '29.80', 'setpoint': '20.00', 'D': '0.00', 'error': '-9.80', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:12', 'T': '34.00', 'setpoint': '20.00', 'D': '0.00', 'error': '-14.00', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:22', 'T': '35.70', 'setpoint': '20.00', 'D': '0.00', 'error': '-15.70', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:32', 'T': '33.70', 'setpoint': '20.00', 'D': '0.00', 'error': '-13.70', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:42', 'T': '37.60', 'setpoint': '20.00', 'D': '0.00', 'error': '-17.60', 'output': '0.00'}",get
