"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:57:31', 'T': '34.40', 'setpoint': '20.00', 'D': '0.00', 'error': '-14.40', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:57:42', 'T': '37.70', 'setpoint': '20.00', 'D': '0.00', 'error': '-17.70', 'output': '0.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:57:52', 'T': '37.00', 'setpoint': '20.00', 'D': '0.00', 'error': '-17.00', 'output': '0.00'}",get
