"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:58:26', 'T': '64.50', 'setpoint': '65.00', 'D': '0.00', 'error': '0.50', 'output': '38.18'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 16:59:27', 'T': '63.40', 'setpoint': '65.00', 'D': '0.00', 'error': '1.60', 'output': '42.25'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:00:26', 'T': '65.90', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.90', 'output': '30.65'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:01:26', 'T': '63.40', 'setpoint': '65.00', 'D': '0.00', 'error': '1.60', 'output': '45.21'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:03:27', 'T': '65.40', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.40', 'output': '34.89'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:04:26', 'T': '68.20', 'setpoint': '65.00', 'D': '0.00', 'error': '-3.20', 'output': '20.42'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:05:26', 'T': '65.60', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.60', 'output': '34.56'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:08:26', 'T': '63.20', 'setpoint': '65.00', 'D': '0.00', 'error': '1.80', 'output': '45.64'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:09:26', 'T': '66.10', 'setpoint': '65.00', 'D': '0.00', 'error': '-1.10', 'output': '32.46'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:10:26', 'T': '65.40', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.40', 'output': '34.22'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:11:26', 'T': '66.00', 'setpoint': '65.00', 'D': '0.00', 'error': '-1.00', 'output': '33.76'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:12:27', 'T': '67.10', 'setpoint': '65.00', 'D': '0.00', 'error': '-2.10', 'output': '22.84'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:15:27', 'T': '65.50', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.50', 'output': '34.10'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:20:27', 'T': '61.70', 'setpoint': '65.00', 'D': '0.00', 'error': '3.30', 'output': '54.66'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:21:26', 'T': '66.80', 'setpoint': '65.00', 'D': '0.00', 'error': '-1.80', 'output': '27.58'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:26:26', 'T': '65.60', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.60', 'output': '33.55'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:27:27', 'T': '62.70', 'setpoint': '65.00', 'D': '0.00', 'error': '2.30', 'output': '48.14'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:28:26', 'T': '64.00', 'setpoint': '65.00', 'D': '0.00', 'error': '1.00', 'output': '39.90'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:29:26', 'T': '63.30', 'setpoint': '65.00', 'D': '0.00', 'error': '1.70', 'output': '43.55'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:30:26', 'T': '64.90', 'setpoint': '65.00', 'D': '0.00', 'error': '0.10', 'output': '36.04'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:33:27', 'T': '63.90', 'setpoint': '65.00', 'D': '0.00', 'error': '-1.90', 'output': '27.88'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:34:27', 'T': '65.00', 'setpoint': '65.00', 'D': '0.00', 'error': '0.00', 'output': '36.20'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:35:27', 'T': '65.50', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.50', 'output': '34.88'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:36:26', 'T': '66.40', 'setpoint': '65.00', 'D': '0.00', 'error': '-1.40', 'output': '29.87'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:37:27', 'T': '65.20', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.20', 'output': '34.19'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:39:27', 'T': '64.30', 'setpoint': '65.00', 'D': '0.00', 'error': '0.70', 'output': '38.00'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:40:27', 'T': '64.40', 'setpoint': '65.00', 'D': '0.00', 'error': '0.60', 'output': '38.71'}",get
"{'I': '100.00', 'P': '5.00', 'updated': '2021-11-08 17:41:27', 'T': '65.50', 'setpoint': '65.00', 'D': '0.00', 'error': '-0.50', 'output': '33.73'}",get
