2021-11-08 08:39:58,40233
2021-11-08 08:40:00,40218
2021-11-08 08:40:02,40308
2021-11-08 08:40:04,40201
2021-11-08 08:40:06,40247
2021-11-08 08:40:08,40143
2021-11-08 08:40:10,40179
2021-11-08 08:40:12,40110
2021-11-08 08:40:15,40006
2021-11-08 08:40:17,39963
2021-11-08 08:40:19,40009
2021-11-08 08:40:21,39969
2021-11-08 08:40:23,39921
2021-11-08 08:40:25,39794
2021-11-08 08:40:27,39820
2021-11-08 08:40:29,39782
2021-11-08 08:40:32,39786
2021-11-08 08:40:34,39775
2021-11-08 08:40:36,39696
2021-11-08 08:40:38,39677
2021-11-08 08:40:40,39528
2021-11-08 08:40:42,39592
2021-11-08 08:40:44,39534
2021-11-08 08:40:47,39366
2021-11-08 08:40:49,39420
2021-11-08 08:40:51,39281
2021-11-08 08:40:53,39233
2021-11-08 08:40:55,39233
2021-11-08 08:40:57,39108
2021-11-08 08:40:59,39092
2021-11-08 08:41:01,39020
2021-11-08 08:41:03,39043
2021-11-08 08:41:06,38904
2021-11-08 08:41:08,38911
2021-11-08 08:41:10,38845
2021-11-08 08:41:12,38749
2021-11-08 08:41:14,38634
2021-11-08 08:41:16,38613
2021-11-08 08:41:18,38617
2021-11-08 08:41:21,38597
2021-11-08 08:41:23,38453
2021-11-08 08:41:25,38329
2021-11-08 08:41:27,38407
2021-11-08 08:41:29,38282
2021-11-08 08:41:31,38327
2021-11-08 08:41:33,38193
2021-11-08 08:41:35,38231
2021-11-08 08:41:38,38201
2021-11-08 08:41:40,38046
2021-11-08 08:41:42,38054
2021-11-08 08:41:44,38058
2021-11-08 08:41:46,37907
2021-11-08 08:41:48,37933
2021-11-08 08:41:50,37835
2021-11-08 08:41:52,37809
2021-11-08 08:41:55,37762
2021-11-08 08:41:57,37785
2021-11-08 08:41:59,37757
2021-11-08 08:42:01,37615
2021-11-08 08:42:03,37614
2021-11-08 08:42:05,37582
2021-11-08 08:42:07,37515
2021-11-08 08:42:10,37462
2021-11-08 08:42:12,37472
2021-11-08 08:42:14,37397
2021-11-08 08:42:16,37396
2021-11-08 08:42:18,37452
2021-11-08 08:42:20,37393
2021-11-08 08:42:22,37340
2021-11-08 08:42:25,37304
2021-11-08 08:42:27,37238
2021-11-08 08:42:29,37291
2021-11-08 08:42:31,37198
2021-11-08 08:42:33,37257
2021-11-08 08:42:35,37009
2021-11-08 08:42:37,37142
2021-11-08 08:42:40,37059
2021-11-08 08:42:42,37050
2021-11-08 08:42:44,37033
2021-11-08 08:42:46,37064
2021-11-08 08:42:48,36940
2021-11-08 08:42:50,37030
2021-11-08 08:42:52,36779
2021-11-08 08:42:55,36973
2021-11-08 08:42:57,36857
2021-11-08 08:42:59,36852
2021-11-08 08:43:01,36863
2021-11-08 08:43:03,36918
2021-11-08 08:43:05,36840
2021-11-08 08:43:07,36719
2021-11-08 08:43:10,36702
2021-11-08 08:43:12,36758
2021-11-08 08:43:14,36685
2021-11-08 08:43:16,36719
2021-11-08 08:43:18,36559
2021-11-08 08:43:20,36487
2021-11-08 08:43:22,36575
2021-11-08 08:43:25,36526
2021-11-08 08:43:27,36543
2021-11-08 08:43:29,36437
2021-11-08 08:43:31,36471
2021-11-08 08:43:33,36415
2021-11-08 08:43:35,36377
2021-11-08 08:43:37,36395
2021-11-08 08:43:40,36418
2021-11-08 08:43:42,36217
2021-11-08 08:43:44,36273
2021-11-08 08:43:46,36170
2021-11-08 08:43:48,36212
2021-11-08 08:43:50,36230
2021-11-08 08:43:52,36160
2021-11-08 08:43:54,36114
2021-11-08 08:43:57,36117
2021-11-08 08:43:59,36134
2021-11-08 08:44:01,36129
2021-11-08 08:44:03,36161
2021-11-08 08:44:05,36043
2021-11-08 08:44:07,36045
2021-11-08 08:44:10,35935
2021-11-08 08:44:12,36041
2021-11-08 08:44:14,36007
2021-11-08 08:44:16,35949
2021-11-08 08:44:18,35884
2021-11-08 08:44:20,35897
2021-11-08 08:44:22,35932
2021-11-08 08:44:25,35812
2021-11-08 08:44:27,35846
2021-11-08 08:44:29,35866
2021-11-08 08:44:31,35879
2021-11-08 08:44:33,35877
2021-11-08 08:44:35,35793
2021-11-08 08:44:37,35787
2021-11-08 08:44:39,35823
2021-11-08 08:44:42,35797
2021-11-08 08:44:44,35817
2021-11-08 08:44:46,35727
2021-11-08 08:44:48,35781
2021-11-08 08:44:50,35758
2021-11-08 08:44:52,35755
2021-11-08 08:44:54,35715
2021-11-08 08:44:57,35716
2021-11-08 08:44:59,35739
2021-11-08 08:45:01,35829
2021-11-08 08:45:03,35810
2021-11-08 08:45:05,35780
2021-11-08 08:45:07,35786
2021-11-08 08:45:09,35784
2021-11-08 08:45:12,35766
2021-11-08 08:45:14,35809
2021-11-08 08:45:16,35799
2021-11-08 08:45:18,35880
2021-11-08 08:45:20,35836
2021-11-08 08:45:22,35819
2021-11-08 08:45:24,35838
2021-11-08 08:45:27,35832
2021-11-08 08:45:29,35903
2021-11-08 08:45:31,35875
2021-11-08 08:45:33,35822
2021-11-08 08:45:35,35852
2021-11-08 08:45:37,35867
2021-11-08 08:45:39,35807
2021-11-08 08:45:42,35866
2021-11-08 08:45:44,35906
2021-11-08 08:45:46,35901
2021-11-08 08:45:48,35933
2021-11-08 08:45:50,35858
2021-11-08 08:45:52,35876
2021-11-08 08:45:54,35986
2021-11-08 08:45:57,35919
2021-11-08 08:45:59,35932
2021-11-08 08:46:01,35838
2021-11-08 08:46:03,35890
2021-11-08 08:46:05,35854
2021-11-08 08:46:07,35851
2021-11-08 08:46:09,35863
2021-11-08 08:46:12,35889
2021-11-08 08:46:14,35878
2021-11-08 08:46:16,35887
2021-11-08 08:46:18,35844
2021-11-08 08:46:20,35856
2021-11-08 08:46:22,35876
2021-11-08 08:46:24,35815
2021-11-08 08:46:27,35813
2021-11-08 08:46:29,35859
2021-11-08 08:46:31,35921
2021-11-08 08:46:33,35949
2021-11-08 08:46:35,35997
2021-11-08 08:46:37,35951
2021-11-08 08:46:39,35920
2021-11-08 08:46:42,35917
2021-11-08 08:46:44,35971
2021-11-08 08:46:46,35946
2021-11-08 08:46:48,35897
2021-11-08 08:46:50,35895
2021-11-08 08:46:52,35920
2021-11-08 08:46:54,35900
2021-11-08 08:46:57,35869
2021-11-08 08:46:59,35892
2021-11-08 08:47:01,35971
2021-11-08 08:47:03,35921
2021-11-08 08:47:05,35929
2021-11-08 08:47:07,35899
2021-11-08 08:47:09,35929
2021-11-08 08:47:12,35900
2021-11-08 08:47:14,35869
2021-11-08 08:47:16,35943
2021-11-08 08:47:18,35914
2021-11-08 08:47:20,35897
2021-11-08 08:47:22,35716
2021-11-08 08:47:24,35978
2021-11-08 08:47:27,35785
2021-11-08 08:47:29,35946
2021-11-08 08:47:31,35930
2021-11-08 08:47:33,35799
2021-11-08 08:47:35,35873
2021-11-08 08:47:37,35838
2021-11-08 08:47:39,35933
2021-11-08 08:47:42,35859
2021-11-08 08:47:44,35867
2021-11-08 08:47:46,35836
2021-11-08 08:47:48,35782
2021-11-08 08:47:50,36040
2021-11-08 08:47:52,35777
2021-11-08 08:47:54,35873
2021-11-08 08:47:57,35688
2021-11-08 08:47:59,35735
2021-11-08 08:48:01,35840
2021-11-08 08:48:03,35717
2021-11-08 08:48:05,35699
2021-11-08 08:48:07,35666
2021-11-08 08:48:09,35723
2021-11-08 08:48:12,35763
2021-11-08 08:48:14,35681
2021-11-08 08:48:16,35785
2021-11-08 08:48:18,35678
2021-11-08 08:48:20,35748
2021-11-08 08:48:22,35724
2021-11-08 08:48:24,35641
2021-11-08 08:48:27,35621
2021-11-08 08:48:29,35682
2021-11-08 08:48:31,35683
2021-11-08 08:48:33,35653
2021-11-08 08:48:35,35611
2021-11-08 08:48:37,35567
2021-11-08 08:48:39,35581
2021-11-08 08:48:42,35610
2021-11-08 08:48:44,35555
2021-11-08 08:48:46,35560
2021-11-08 08:48:48,35580
2021-11-08 08:48:50,35544
2021-11-08 08:48:52,35563
2021-11-08 08:48:55,35547
2021-11-08 08:48:57,35578
2021-11-08 08:48:59,35584
2021-11-08 08:49:01,35507
2021-11-08 08:49:03,35642
2021-11-08 08:49:05,35534
2021-11-08 08:49:07,35545
2021-11-08 08:49:10,35594
2021-11-08 08:49:12,35515
2021-11-08 08:49:14,35518
2021-11-08 08:49:16,35502
2021-11-08 08:49:18,35548
2021-11-08 08:49:20,35577
2021-11-08 08:49:22,35599
2021-11-08 08:49:25,35495
2021-11-08 08:49:27,35489
2021-11-08 08:49:29,35607
2021-11-08 08:49:31,35564
2021-11-08 08:49:33,35687
2021-11-08 08:49:35,35534
2021-11-08 08:49:37,35564
2021-11-08 08:49:40,35581
2021-11-08 08:49:42,35618
2021-11-08 08:49:44,35597
2021-11-08 08:49:46,35590
2021-11-08 08:49:48,35568
2021-11-08 08:49:50,35601
2021-11-08 08:49:52,35657
2021-11-08 08:49:55,35591
2021-11-08 08:49:57,35618
2021-11-08 08:49:59,35631
2021-11-08 08:50:01,35616
2021-11-08 08:50:03,35678
2021-11-08 08:50:05,35659
2021-11-08 08:50:07,35589
2021-11-08 08:50:10,35670
2021-11-08 08:50:12,35623
2021-11-08 08:50:14,35603
2021-11-08 08:50:16,35618
2021-11-08 08:50:18,35623
2021-11-08 08:50:20,35608
2021-11-08 08:50:22,35647
2021-11-08 08:50:25,35583
2021-11-08 08:50:27,35672
2021-11-08 08:50:29,35703
2021-11-08 08:50:31,35744
2021-11-08 08:50:33,35793
2021-11-08 08:50:35,35747
2021-11-08 08:50:37,35750
2021-11-08 08:50:40,35627
2021-11-08 08:50:42,35807
2021-11-08 08:50:44,35742
2021-11-08 08:50:46,35828
2021-11-08 08:50:48,35788
2021-11-08 08:50:50,35905
2021-11-08 08:50:52,35842
2021-11-08 08:50:55,35813
2021-11-08 08:50:57,35825
2021-11-08 08:50:59,35900
2021-11-08 08:51:01,35893
2021-11-08 08:51:03,35885
2021-11-08 08:51:05,35947
2021-11-08 08:51:08,35980
2021-11-08 08:51:10,35836
2021-11-08 08:51:12,35967
2021-11-08 08:51:14,35904
2021-11-08 08:51:16,35907
2021-11-08 08:51:18,35922
2021-11-08 08:51:20,35954
2021-11-08 08:51:23,35927
2021-11-08 08:51:25,35895
2021-11-08 08:51:27,35955
2021-11-08 08:51:29,36030
2021-11-08 08:51:31,35955
2021-11-08 08:51:33,35993
2021-11-08 08:51:35,35966
2021-11-08 08:51:38,36000
2021-11-08 08:51:40,36083
2021-11-08 08:51:42,36096
2021-11-08 08:51:44,36064
2021-11-08 08:51:46,36108
2021-11-08 08:51:48,36120
2021-11-08 08:51:50,36038
2021-11-08 08:51:53,36188
2021-11-08 08:51:55,36019
2021-11-08 08:51:57,36071
2021-11-08 08:51:59,36108
2021-11-08 08:52:01,36113
2021-11-08 08:52:03,36268
2021-11-08 08:52:06,36210
2021-11-08 08:52:08,36136
2021-11-08 08:52:10,36137
2021-11-08 08:52:12,36033
2021-11-08 08:52:14,36184
2021-11-08 08:52:16,36131
2021-11-08 08:52:18,36119
2021-11-08 08:52:21,36243
2021-11-08 08:52:23,36239
2021-11-08 08:52:25,36191
2021-11-08 08:52:27,36174
2021-11-08 08:52:29,36127
2021-11-08 08:52:31,36225
2021-11-08 08:52:33,36121
2021-11-08 08:52:36,36275
2021-11-08 08:52:38,36206
2021-11-08 08:52:40,36177
2021-11-08 08:52:42,36186
2021-11-08 08:52:44,36318
2021-11-08 08:52:46,36216
2021-11-08 08:52:48,36189
2021-11-08 08:52:51,36158
2021-11-08 08:52:53,36198
2021-11-08 08:52:55,36273
2021-11-08 08:52:57,36303
2021-11-08 08:52:59,36250
2021-11-08 08:53:01,36268
2021-11-08 08:53:04,36256
2021-11-08 08:53:06,36271
2021-11-08 08:53:08,36189
2021-11-08 08:53:10,36248
2021-11-08 08:53:12,36212
2021-11-08 08:53:14,36205
2021-11-08 08:53:16,36198
2021-11-08 08:53:19,36267
2021-11-08 08:53:21,36151
2021-11-08 08:53:23,36225
2021-11-08 08:53:25,36223
2021-11-08 08:53:27,36259
2021-11-08 08:53:29,36153
2021-11-08 08:53:31,36260
2021-11-08 08:53:33,36174
2021-11-08 08:53:36,36256
2021-11-08 08:53:38,36202
2021-11-08 08:53:40,36178
2021-11-08 08:53:42,36192
2021-11-08 08:53:44,36193
2021-11-08 08:53:46,36217
2021-11-08 08:53:49,36207
2021-11-08 08:53:51,36182
2021-11-08 08:53:53,36144
2021-11-08 08:53:55,36172
2021-11-08 08:53:57,36156
2021-11-08 08:53:59,36171
2021-11-08 08:54:01,36162
2021-11-08 08:54:04,36130
2021-11-08 08:54:06,36192
2021-11-08 08:54:08,36146
2021-11-08 08:54:10,36205
2021-11-08 08:54:12,36125
2021-11-08 08:54:14,36090
2021-11-08 08:54:16,36108
2021-11-08 08:54:18,36119
2021-11-08 08:54:21,36151
2021-11-08 08:54:23,36067
2021-11-08 08:54:25,36135
2021-11-08 08:54:27,36114
2021-11-08 08:54:29,36084
2021-11-08 08:54:31,36018
2021-11-08 08:54:33,36022
2021-11-08 08:54:36,36165
2021-11-08 08:54:38,36116
2021-11-08 08:54:40,36068
2021-11-08 08:54:42,36071
2021-11-08 08:54:44,36025
2021-11-08 08:54:46,35948
2021-11-08 08:54:48,36038
2021-11-08 08:54:51,36018
2021-11-08 08:54:53,36005
2021-11-08 08:54:55,35953
2021-11-08 08:54:57,35997
2021-11-08 08:54:59,36013
2021-11-08 08:55:01,35979
2021-11-08 08:55:04,36054
2021-11-08 08:55:06,35977
2021-11-08 08:55:08,35947
2021-11-08 08:55:10,35938
2021-11-08 08:55:12,35980
2021-11-08 08:55:14,35992
2021-11-08 08:55:16,35944
2021-11-08 08:55:19,35999
2021-11-08 08:55:21,36012
2021-11-08 08:55:23,35934
2021-11-08 08:55:25,35973
2021-11-08 08:55:27,35965
2021-11-08 08:55:29,35910
2021-11-08 08:55:31,35975
2021-11-08 08:55:33,35967
2021-11-08 08:55:36,35898
2021-11-08 08:55:38,35915
2021-11-08 08:55:40,35942
2021-11-08 08:55:42,36008
2021-11-08 08:55:44,35964
2021-11-08 08:55:46,35960
2021-11-08 08:55:49,35953
2021-11-08 08:55:51,35945
2021-11-08 08:55:53,35971
2021-11-08 08:55:55,35951
2021-11-08 08:55:57,35949
2021-11-08 08:55:59,35891
2021-11-08 08:56:01,35896
2021-11-08 08:56:04,35935
2021-11-08 08:56:06,35937
2021-11-08 08:56:08,35959
2021-11-08 08:56:10,35973
2021-11-08 08:56:12,35950
2021-11-08 08:56:14,35958
2021-11-08 08:56:16,36017
2021-11-08 08:56:19,35894
2021-11-08 08:56:21,35950
2021-11-08 08:56:23,36044
2021-11-08 08:56:25,35926
2021-11-08 08:56:27,35924
2021-11-08 08:56:29,35952
2021-11-08 08:56:31,35969
2021-11-08 08:56:33,35959
2021-11-08 08:56:36,35973
2021-11-08 08:56:38,35867
2021-11-08 08:56:40,35973
2021-11-08 08:56:42,35944
2021-11-08 08:56:44,35926
2021-11-08 08:56:46,35886
2021-11-08 08:56:49,35923
2021-11-08 08:56:51,35913
2021-11-08 08:56:53,35856
2021-11-08 08:56:55,35845
2021-11-08 08:56:57,35955
2021-11-08 08:56:59,35940
2021-11-08 08:57:01,35955
2021-11-08 08:57:04,35946
2021-11-08 08:57:06,35943
2021-11-08 08:57:08,35921
2021-11-08 08:57:10,35855
2021-11-08 08:57:12,35889
2021-11-08 08:57:14,35949
2021-11-08 08:57:16,35950
2021-11-08 08:57:19,35864
2021-11-08 08:57:21,35831
2021-11-08 08:57:23,35827
2021-11-08 08:57:25,35903
2021-11-08 08:57:27,35919
2021-11-08 08:57:29,35897
2021-11-08 08:57:31,35871
2021-11-08 08:57:34,35969
2021-11-08 08:57:36,35849
2021-11-08 08:57:38,35870
2021-11-08 08:57:40,35898
2021-11-08 08:57:42,35855
2021-11-08 08:57:44,35950
2021-11-08 08:57:46,35927
2021-11-08 08:57:49,35887
2021-11-08 08:57:51,35916
2021-11-08 08:57:53,35909
2021-11-08 08:57:55,35912
2021-11-08 08:57:57,35905
2021-11-08 08:57:59,35940
2021-11-08 08:58:01,35904
2021-11-08 08:58:04,35842
2021-11-08 08:58:06,35913
2021-11-08 08:58:08,35900
2021-11-08 08:58:10,35956
2021-11-08 08:58:12,35869
2021-11-08 08:58:14,35848
2021-11-08 08:58:16,35845
2021-11-08 08:58:19,35863
2021-11-08 08:58:21,35894
2021-11-08 08:58:23,35878
2021-11-08 08:58:25,35869
2021-11-08 08:58:27,35882
2021-11-08 08:58:29,35904
2021-11-08 08:58:31,35839
2021-11-08 08:58:34,35900
2021-11-08 08:58:36,35836
2021-11-08 08:58:38,35823
2021-11-08 08:58:40,35872
2021-11-08 08:58:42,35901
2021-11-08 08:58:44,35866
2021-11-08 08:58:47,35860
2021-11-08 08:58:49,35913
2021-11-08 08:58:51,35915
2021-11-08 08:58:53,35916
2021-11-08 08:58:55,35881
2021-11-08 08:58:57,35906
2021-11-08 08:58:59,35894
2021-11-08 08:59:02,35958
2021-11-08 08:59:04,35954
2021-11-08 08:59:06,35956
2021-11-08 08:59:08,35894
2021-11-08 08:59:10,35931
2021-11-08 08:59:12,35930
2021-11-08 08:59:14,35968
2021-11-08 08:59:17,35967
2021-11-08 08:59:19,35979
2021-11-08 08:59:21,36004
2021-11-08 08:59:23,36033
2021-11-08 08:59:25,36042
2021-11-08 08:59:27,36075
2021-11-08 08:59:29,35992
2021-11-08 08:59:32,36081
2021-11-08 08:59:34,36005
2021-11-08 08:59:36,35965
2021-11-08 08:59:38,36024
2021-11-08 08:59:40,35952
2021-11-08 08:59:42,36074
2021-11-08 08:59:44,36083
2021-11-08 08:59:47,36017
2021-11-08 08:59:49,36028
2021-11-08 08:59:51,36070
2021-11-08 08:59:53,36084
2021-11-08 08:59:55,36132
2021-11-08 08:59:57,36042
2021-11-08 09:00:00,36157
2021-11-08 09:00:02,36133
2021-11-08 09:00:04,36166
2021-11-08 09:00:06,36101
2021-11-08 09:00:08,36080
2021-11-08 09:00:10,36160
2021-11-08 09:00:12,36126
2021-11-08 09:00:15,36157
2021-11-08 09:00:17,36195
2021-11-08 09:00:19,36167
2021-11-08 09:00:21,36170
2021-11-08 09:00:23,36256
2021-11-08 09:00:25,36241
2021-11-08 09:00:27,36187
2021-11-08 09:00:30,36180
2021-11-08 09:00:32,36205
2021-11-08 09:00:34,36234
2021-11-08 09:00:36,36295
2021-11-08 09:00:38,36249
2021-11-08 09:00:40,36269
2021-11-08 09:00:42,36212
2021-11-08 09:00:45,36257
2021-11-08 09:00:47,36286
2021-11-08 09:00:49,36309
2021-11-08 09:00:51,36352
2021-11-08 09:00:53,36287
2021-11-08 09:00:55,36332
2021-11-08 09:00:58,36321
2021-11-08 09:01:00,36338
2021-11-08 09:01:02,36298
2021-11-08 09:01:04,36318
2021-11-08 09:01:06,36309
2021-11-08 09:01:08,36326
2021-11-08 09:01:10,36308
2021-11-08 09:01:13,36340
2021-11-08 09:01:15,36315
2021-11-08 09:01:17,36295
2021-11-08 09:01:19,36287
2021-11-08 09:01:21,36223
2021-11-08 09:01:23,36262
2021-11-08 09:01:25,36240
2021-11-08 09:01:28,36261
2021-11-08 09:01:30,36342
2021-11-08 09:01:32,36392
2021-11-08 09:01:34,36416
2021-11-08 09:01:36,36285
2021-11-08 09:01:38,36350
2021-11-08 09:01:40,36331
2021-11-08 09:01:43,36267
2021-11-08 09:01:45,36314
2021-11-08 09:01:47,36317
2021-11-08 09:01:49,36290
2021-11-08 09:01:51,36343
2021-11-08 09:01:53,36350
2021-11-08 09:01:55,36348
2021-11-08 09:01:58,36248
2021-11-08 09:02:00,36273
2021-11-08 09:02:02,36366
2021-11-08 09:02:04,36316
2021-11-08 09:02:06,36231
2021-11-08 09:02:08,36283
2021-11-08 09:02:10,36270
2021-11-08 09:02:13,36312
2021-11-08 09:02:15,36221
2021-11-08 09:02:17,36236
2021-11-08 09:02:19,36307
2021-11-08 09:02:21,36246
2021-11-08 09:02:23,36271
2021-11-08 09:02:25,36245
2021-11-08 09:02:28,36273
2021-11-08 09:02:30,36293
2021-11-08 09:02:32,36216
2021-11-08 09:02:34,36200
2021-11-08 09:02:36,36140
2021-11-08 09:02:38,36153
2021-11-08 09:02:40,36179
2021-11-08 09:02:43,36262
2021-11-08 09:02:45,36215
2021-11-08 09:02:47,36185
2021-11-08 09:02:49,36109
2021-11-08 09:02:51,36191
2021-11-08 09:02:53,36177
2021-11-08 09:02:56,36153
2021-11-08 09:02:58,36163
2021-11-08 09:03:00,36057
2021-11-08 09:03:02,36153
2021-11-08 09:03:04,36160
2021-11-08 09:03:06,36122
2021-11-08 09:03:08,36165
2021-11-08 09:03:11,36061
2021-11-08 09:03:13,36085
2021-11-08 09:03:15,36025
2021-11-08 09:03:17,36167
2021-11-08 09:03:19,35996
2021-11-08 09:03:21,36011
2021-11-08 09:03:23,36077
2021-11-08 09:03:26,35988
2021-11-08 09:03:28,36051
2021-11-08 09:03:30,36068
2021-11-08 09:03:32,35977
2021-11-08 09:03:34,35963
2021-11-08 09:03:36,36062
2021-11-08 09:03:38,36042
2021-11-08 09:03:41,36091
2021-11-08 09:03:43,36050
2021-11-08 09:03:45,36046
2021-11-08 09:03:47,35983
2021-11-08 09:03:49,35947
2021-11-08 09:03:51,35947
2021-11-08 09:03:53,35979
2021-11-08 09:03:56,35906
2021-11-08 09:03:58,35997
2021-11-08 09:04:00,35918
2021-11-08 09:04:02,35884
2021-11-08 09:04:04,36010
2021-11-08 09:04:06,35960
2021-11-08 09:04:09,35933
2021-11-08 09:04:11,35932
2021-11-08 09:04:13,35892
2021-11-08 09:04:15,35853
2021-11-08 09:04:17,35869
2021-11-08 09:04:19,35922
2021-11-08 09:04:21,35929
2021-11-08 09:04:24,35860
2021-11-08 09:04:26,35935
2021-11-08 09:04:28,35968
2021-11-08 09:04:30,35940
2021-11-08 09:04:32,35901
2021-11-08 09:04:34,35924
2021-11-08 09:04:36,35918
2021-11-08 09:04:39,35860
2021-11-08 09:04:41,35870
2021-11-08 09:04:43,35914
2021-11-08 09:04:45,35895
2021-11-08 09:04:47,35913
2021-11-08 09:04:49,35858
2021-11-08 09:04:51,35895
2021-11-08 09:04:54,35900
2021-11-08 09:04:56,35870
2021-11-08 09:04:58,35950
2021-11-08 09:05:00,35943
2021-11-08 09:05:02,35961
2021-11-08 09:05:04,35837
2021-11-08 09:05:07,35865
2021-11-08 09:05:09,35928
2021-11-08 09:05:11,35903
2021-11-08 09:05:13,35906
2021-11-08 09:05:15,35861
2021-11-08 09:05:17,35892
2021-11-08 09:05:19,35959
2021-11-08 09:05:22,35968
2021-11-08 09:05:24,35992
2021-11-08 09:05:26,35946
2021-11-08 09:05:28,35857
2021-11-08 09:05:30,35914
2021-11-08 09:05:32,35954
2021-11-08 09:05:34,35945
2021-11-08 09:05:37,35979
2021-11-08 09:05:39,36017
2021-11-08 09:05:41,36003
2021-11-08 09:05:43,36025
2021-11-08 09:05:45,35891
2021-11-08 09:05:47,36043
2021-11-08 09:05:50,36039
2021-11-08 09:05:52,35962
2021-11-08 09:05:54,36036
2021-11-08 09:05:56,35959
2021-11-08 09:05:58,36047
2021-11-08 09:06:00,35961
2021-11-08 09:06:02,36028
2021-11-08 09:06:05,36075
2021-11-08 09:06:07,36059
2021-11-08 09:06:09,36012
2021-11-08 09:06:11,36017
2021-11-08 09:06:13,35952
2021-11-08 09:06:15,35996
2021-11-08 09:06:17,36058
2021-11-08 09:06:20,36064
2021-11-08 09:06:22,36085
2021-11-08 09:06:24,36049
2021-11-08 09:06:26,36029
2021-11-08 09:06:28,36171
2021-11-08 09:06:30,36084
2021-11-08 09:06:32,36160
2021-11-08 09:06:35,36188
2021-11-08 09:06:37,36184
2021-11-08 09:06:39,36106
2021-11-08 09:06:41,36168
2021-11-08 09:06:43,36140
2021-11-08 09:06:45,36099
2021-11-08 09:06:47,36214
2021-11-08 09:06:50,36213
2021-11-08 09:06:52,36196
2021-11-08 09:06:54,36307
2021-11-08 09:06:56,36269
2021-11-08 09:06:58,36337
2021-11-08 09:07:00,36311
