updated,A5,A4,A3,A2,A1,A0
28/09/2021 22:31:59,0.000,3.472,5.428,0.000,0.000,0.347
28/09/2021 22:31:54,0.000,3.484,5.428,0.000,0.000,0.327
28/09/2021 22:31:49,0.000,3.484,5.438,0.000,0.000,0.425
28/09/2021 22:31:44,0.000,3.484,5.392,0.000,0.000,0.430
28/09/2021 22:31:39,0.000,3.472,5.416,0.000,0.000,0.425
28/09/2021 22:31:34,0.000,3.520,5.428,0.000,0.000,0.332
28/09/2021 22:31:29,0.000,3.484,5.438,0.000,0.000,0.420
28/09/2021 22:31:24,0.000,3.484,5.438,0.000,0.000,0.425
28/09/2021 22:31:19,0.000,3.472,5.404,0.000,0.000,0.411
28/09/2021 22:31:14,0.000,3.484,5.416,0.000,0.000,0.401
28/09/2021 22:31:09,0.000,3.508,5.416,0.000,0.000,0.420
28/09/2021 22:31:04,0.000,3.496,5.404,0.000,0.000,0.376
28/09/2021 22:30:59,0.000,3.496,5.392,0.000,0.000,0.337
28/09/2021 22:30:54,0.000,3.472,5.379,0.000,0.000,0.327
28/09/2021 22:30:49,0.000,3.496,5.392,0.000,0.000,0.386
28/09/2021 22:30:44,0.000,3.496,5.404,0.000,0.000,0.401
28/09/2021 22:30:39,0.000,3.496,5.379,0.000,0.000,0.327
28/09/2021 22:30:34,0.000,3.496,5.367,0.000,0.000,0.420
28/09/2021 22:30:29,0.000,3.484,5.367,0.000,0.000,0.391
28/09/2021 22:30:24,0.000,3.508,5.367,0.000,0.000,0.318
28/09/2021 22:30:19,0.000,3.520,5.343,0.000,0.000,0.401
28/09/2021 22:30:14,0.000,3.520,5.343,0.000,0.000,0.337
28/09/2021 22:30:09,0.000,3.508,5.331,0.000,0.000,0.396
28/09/2021 22:30:04,0.000,3.496,5.343,0.000,0.000,0.332
28/09/2021 22:29:59,0.000,3.520,5.355,0.000,0.000,0.337
28/09/2021 22:29:54,0.000,3.520,5.331,0.000,0.000,0.415
28/09/2021 22:29:49,0.000,3.520,5.321,0.000,0.000,0.430
28/09/2021 22:29:44,0.000,3.520,5.297,0.000,0.000,0.381
28/09/2021 22:29:39,0.000,3.532,5.261,0.000,0.000,0.327
28/09/2021 22:29:34,0.000,3.554,5.273,0.000,0.000,0.337
28/09/2021 22:29:29,0.000,3.532,5.285,0.000,0.000,0.415
28/09/2021 22:29:24,0.000,3.532,5.321,0.000,0.000,0.342
28/09/2021 22:29:19,0.000,3.532,5.309,0.000,0.000,0.425
28/09/2021 22:29:14,0.000,3.508,5.309,0.000,0.000,0.420
28/09/2021 22:29:09,0.000,3.508,5.321,0.000,0.000,0.420
28/09/2021 22:29:04,0.000,3.520,5.343,0.000,0.000,0.352
28/09/2021 22:28:59,0.000,3.520,5.343,0.000,0.000,0.386
28/09/2021 22:28:54,0.000,3.508,5.331,0.000,0.000,0.391
28/09/2021 22:28:49,0.000,3.508,5.367,0.000,0.000,0.323
28/09/2021 22:28:44,0.000,3.520,5.379,0.000,0.000,0.371
28/09/2021 22:28:39,0.000,3.508,5.379,0.000,0.000,0.401
28/09/2021 22:28:34,0.000,3.484,5.404,0.000,0.000,0.401
28/09/2021 22:28:29,0.000,3.472,5.392,0.000,0.000,0.362
28/09/2021 22:28:24,0.000,3.484,5.404,0.000,0.000,0.323
28/09/2021 22:28:19,0.000,3.472,5.404,0.000,0.000,0.411
28/09/2021 22:28:14,0.000,3.496,5.416,0.000,0.000,0.352
28/09/2021 22:28:09,0.000,3.484,5.416,0.000,0.000,0.425
28/09/2021 22:28:04,0.000,3.496,5.428,0.000,0.000,0.386
28/09/2021 22:27:59,0.000,3.472,5.404,0.000,0.000,0.411
28/09/2021 22:27:54,0.000,3.496,5.438,0.000,0.000,0.386
28/09/2021 22:27:49,0.000,3.484,5.416,0.000,0.000,0.415
28/09/2021 22:27:44,0.000,3.496,5.392,0.000,0.000,0.342
28/09/2021 22:27:39,0.000,3.508,5.392,0.000,0.000,0.415
28/09/2021 22:27:34,0.000,3.496,5.355,0.000,0.000,0.362
28/09/2021 22:27:29,0.000,3.508,5.343,0.000,0.000,0.327
28/09/2021 22:27:24,0.000,3.508,5.355,0.000,0.000,0.386
28/09/2021 22:27:19,0.000,3.520,5.321,0.000,0.000,0.425
28/09/2021 22:27:14,0.000,3.520,5.285,0.000,0.000,0.420
28/09/2021 22:27:09,0.000,3.532,5.248,0.000,0.000,0.318
28/09/2021 22:27:04,0.000,3.532,5.285,0.000,0.000,0.435
28/09/2021 22:26:59,0.000,3.532,5.273,0.000,0.000,0.332
28/09/2021 22:26:54,0.000,3.542,5.273,0.000,0.000,0.381
28/09/2021 22:26:49,0.000,3.532,5.285,0.000,0.000,0.415
28/09/2021 22:26:44,0.000,3.532,5.285,0.000,0.000,0.415
28/09/2021 22:26:39,0.000,3.508,5.248,0.000,0.000,0.411
28/09/2021 22:26:34,0.000,3.554,5.273,0.000,0.000,0.430
28/09/2021 22:26:29,0.000,3.542,5.261,0.000,0.000,0.396
28/09/2021 22:26:24,0.000,3.542,5.236,0.000,0.000,0.327
28/09/2021 22:26:19,0.000,3.554,5.236,0.000,0.000,0.342
28/09/2021 22:26:14,0.000,3.542,5.224,0.000,0.000,0.401
28/09/2021 22:26:09,0.000,3.542,5.202,0.000,0.000,0.376
28/09/2021 22:26:04,0.000,3.542,5.202,0.000,0.000,0.415
28/09/2021 22:25:59,0.000,3.566,5.190,0.000,0.000,0.430
28/09/2021 22:25:54,0.000,3.566,5.190,0.000,0.000,0.411
28/09/2021 22:25:49,0.000,3.566,5.190,0.000,0.000,0.415
28/09/2021 22:25:44,0.000,3.566,5.178,0.000,0.000,0.406
28/09/2021 22:25:39,0.000,3.578,5.166,0.000,0.000,0.327
28/09/2021 22:25:34,0.000,3.578,5.178,0.000,0.000,0.386
28/09/2021 22:25:29,0.000,3.578,5.142,0.000,0.000,0.391
28/09/2021 22:25:24,0.000,3.578,5.142,0.000,0.000,0.425
28/09/2021 22:25:19,0.000,3.590,5.130,0.000,0.000,0.406
28/09/2021 22:25:14,0.000,3.602,5.118,0.000,0.000,0.396
28/09/2021 22:25:09,0.000,3.566,5.130,0.000,0.000,0.347
28/09/2021 22:25:04,0.000,3.578,5.130,0.000,0.000,0.332
28/09/2021 22:24:59,0.000,3.578,5.130,0.000,0.000,0.337
28/09/2021 22:24:54,0.000,3.590,5.166,0.000,0.000,0.381
28/09/2021 22:24:49,0.000,3.578,5.118,0.000,0.000,0.415
28/09/2021 22:24:44,0.000,3.590,5.154,0.000,0.000,0.342
28/09/2021 22:24:39,0.000,3.590,5.118,0.000,0.000,0.362
28/09/2021 22:24:34,0.000,3.590,5.096,0.000,0.000,0.430
28/09/2021 22:24:29,0.000,3.578,5.118,0.000,0.000,0.435
28/09/2021 22:24:24,0.000,3.590,5.118,0.000,0.000,0.386
28/09/2021 22:24:19,0.000,3.602,5.084,0.000,0.000,0.347
28/09/2021 22:24:14,0.000,3.602,5.084,0.000,0.000,0.430
28/09/2021 22:24:09,0.000,3.615,5.059,0.000,0.000,0.391
28/09/2021 22:24:04,0.000,3.602,5.059,0.000,0.000,0.391
28/09/2021 22:23:59,0.000,3.615,5.059,0.000,0.000,0.391
28/09/2021 22:23:54,0.000,3.627,5.059,0.000,0.000,0.381
28/09/2021 22:23:49,0.000,3.615,5.072,0.000,0.000,0.415
28/09/2021 22:23:44,0.000,3.590,5.059,0.000,0.000,0.371
28/09/2021 22:23:39,0.000,3.615,5.084,0.000,0.000,0.332
28/09/2021 22:23:34,0.000,3.615,5.072,0.000,0.000,0.435
28/09/2021 22:23:29,0.000,3.602,5.096,0.000,0.000,0.430
28/09/2021 22:23:24,0.000,3.590,5.096,0.000,0.000,0.435
28/09/2021 22:23:19,0.000,3.578,5.118,0.000,0.000,0.342
28/09/2021 22:23:14,0.000,3.590,5.118,0.000,0.000,0.386
28/09/2021 22:23:09,0.000,3.590,5.108,0.000,0.000,0.411
28/09/2021 22:23:04,0.000,3.590,5.108,0.000,0.000,0.420
28/09/2021 22:22:59,0.000,3.602,5.096,0.000,0.000,0.411
28/09/2021 22:22:54,0.000,3.590,5.084,0.000,0.000,0.391
28/09/2021 22:22:49,0.000,3.602,5.108,0.000,0.000,0.323
28/09/2021 22:22:44,0.000,3.590,5.108,0.000,0.000,0.420
28/09/2021 22:22:39,0.000,3.602,5.072,0.000,0.000,0.396
28/09/2021 22:22:34,0.000,3.602,5.096,0.000,0.000,0.411
28/09/2021 22:22:29,0.000,3.602,5.096,0.000,0.000,0.420
28/09/2021 22:22:24,0.000,3.590,5.108,0.000,0.000,0.401
28/09/2021 22:22:19,0.000,3.590,5.108,0.000,0.000,0.386
28/09/2021 22:22:14,0.000,3.590,5.130,0.000,0.000,0.342
28/09/2021 22:22:09,0.000,3.566,5.096,0.000,0.000,0.337
28/09/2021 22:22:04,0.000,3.590,5.108,0.000,0.000,0.445
28/09/2021 22:21:59,0.000,3.602,5.108,0.000,0.000,0.435
28/09/2021 22:21:54,0.000,3.602,5.059,0.000,0.000,0.411
28/09/2021 22:21:49,0.000,3.627,5.059,0.000,0.000,0.386
28/09/2021 22:21:44,0.000,3.602,5.047,0.000,0.000,0.401
28/09/2021 22:21:39,0.000,3.615,5.011,0.000,0.000,0.323
28/09/2021 22:21:34,0.000,3.627,5.011,0.000,0.000,0.425
28/09/2021 22:21:29,0.000,3.636,5.023,0.000,0.000,0.323
28/09/2021 22:21:24,0.000,3.636,5.023,0.000,0.000,0.391
28/09/2021 22:21:19,0.000,3.636,5.001,0.000,0.000,0.425
28/09/2021 22:21:14,0.000,3.627,5.011,0.000,0.000,0.391
28/09/2021 22:21:09,0.000,3.636,4.977,0.000,0.000,0.425
28/09/2021 22:21:04,0.000,3.648,5.001,0.000,0.000,0.401
28/09/2021 22:20:59,0.000,3.648,4.989,0.000,0.000,0.391
28/09/2021 22:20:54,0.000,3.627,5.023,0.000,0.000,0.367
28/09/2021 22:20:49,0.000,3.627,5.023,0.000,0.000,0.391
28/09/2021 22:20:44,0.000,3.615,5.047,0.000,0.000,0.381
28/09/2021 22:20:39,0.000,3.627,5.047,0.000,0.000,0.327
28/09/2021 22:20:34,0.000,3.615,5.084,0.000,0.000,0.401
28/09/2021 22:20:29,0.000,3.602,5.096,0.000,0.000,0.391
28/09/2021 22:20:24,0.000,3.590,5.084,0.000,0.000,0.376
28/09/2021 22:20:19,0.000,3.602,5.084,0.000,0.000,0.401
28/09/2021 22:20:14,0.000,3.602,5.084,0.000,0.000,0.342
28/09/2021 22:20:09,0.000,3.615,5.084,0.000,0.000,0.435
28/09/2021 22:20:04,0.000,3.590,5.096,0.000,0.000,0.323
28/09/2021 22:19:59,0.000,3.602,5.096,0.000,0.000,0.332
28/09/2021 22:19:54,0.000,3.602,5.142,0.000,0.000,0.323
28/09/2021 22:19:49,0.000,3.602,5.118,0.000,0.000,0.411
28/09/2021 22:19:44,0.000,3.602,5.118,0.000,0.000,0.440
28/09/2021 22:19:39,0.000,3.615,5.059,0.000,0.000,0.401
28/09/2021 22:19:34,0.000,3.590,5.072,0.000,0.000,0.415
28/09/2021 22:19:29,0.000,3.615,5.023,0.000,0.000,0.425
28/09/2021 22:19:24,0.000,3.636,5.023,0.000,0.000,0.406
28/09/2021 22:19:19,0.000,3.627,5.023,0.000,0.000,0.332
28/09/2021 22:19:14,0.000,3.627,5.047,0.000,0.000,0.396
28/09/2021 22:19:09,0.000,3.627,5.011,0.000,0.000,0.411
28/09/2021 22:19:04,0.000,3.627,5.011,0.000,0.000,0.396
28/09/2021 22:18:59,0.000,3.636,5.011,0.000,0.000,0.420
28/09/2021 22:18:54,0.000,3.636,5.011,0.000,0.000,0.420
28/09/2021 22:18:49,0.000,3.636,4.977,0.000,0.000,0.440
28/09/2021 22:18:44,0.000,3.648,4.953,0.000,0.000,0.323
28/09/2021 22:18:39,0.000,3.648,4.928,0.000,0.000,0.415
28/09/2021 22:18:34,0.000,3.648,4.965,0.000,0.000,0.406
28/09/2021 22:18:29,0.000,3.636,4.953,0.000,0.000,0.386
28/09/2021 22:18:24,0.000,3.673,4.928,0.000,0.000,0.415
28/09/2021 22:18:19,0.000,3.661,4.916,0.000,0.000,0.401
28/09/2021 22:18:14,0.000,3.636,4.916,0.000,0.000,0.332
28/09/2021 22:18:09,0.000,3.673,4.904,0.000,0.000,0.332
28/09/2021 22:18:04,0.000,3.673,4.904,0.000,0.000,0.323
28/09/2021 22:17:59,0.000,3.673,4.882,0.000,0.000,0.381
28/09/2021 22:17:54,0.000,3.673,4.895,0.000,0.000,0.425
28/09/2021 22:17:49,0.000,3.673,4.904,0.000,0.000,0.391
28/09/2021 22:17:44,0.000,3.661,4.904,0.000,0.000,0.376
28/09/2021 22:17:39,0.000,3.673,4.916,0.000,0.000,0.332
28/09/2021 22:17:34,0.000,3.709,4.928,0.000,0.000,0.352
28/09/2021 22:17:29,0.000,3.661,4.916,0.000,0.000,0.396
28/09/2021 22:17:24,0.000,3.661,4.904,0.000,0.000,0.337
28/09/2021 22:17:19,0.000,3.673,4.882,0.000,0.000,0.415
28/09/2021 22:17:14,0.000,3.685,4.882,0.000,0.000,0.425
28/09/2021 22:17:09,0.000,3.685,4.858,0.000,0.000,0.342
28/09/2021 22:17:04,0.000,3.685,4.858,0.000,0.000,0.401
28/09/2021 22:16:59,0.000,3.685,4.834,0.000,0.000,0.332
28/09/2021 22:16:54,0.000,3.697,4.822,0.000,0.000,0.396
28/09/2021 22:16:49,0.000,3.709,4.810,0.000,0.000,0.386
28/09/2021 22:16:44,0.000,3.709,4.834,0.000,0.000,0.386
28/09/2021 22:16:39,0.000,3.697,4.846,0.000,0.000,0.401
28/09/2021 22:16:34,0.000,3.697,4.822,0.000,0.000,0.391
28/09/2021 22:16:29,0.000,3.685,4.834,0.000,0.000,0.415
28/09/2021 22:16:24,0.000,3.685,4.846,0.000,0.000,0.342
28/09/2021 22:16:19,0.000,3.697,4.822,0.000,0.000,0.406
28/09/2021 22:16:14,0.000,3.685,4.834,0.000,0.000,0.327
28/09/2021 22:16:09,0.000,3.685,4.834,0.000,0.000,0.415
28/09/2021 22:16:04,0.000,3.697,4.834,0.000,0.000,0.420
28/09/2021 22:15:59,0.000,3.685,4.846,0.000,0.000,0.391
28/09/2021 22:15:54,0.000,3.685,4.858,0.000,0.000,0.401
28/09/2021 22:15:49,0.000,3.685,4.834,0.000,0.000,0.386
28/09/2021 22:15:44,0.000,3.697,4.846,0.000,0.000,0.323
28/09/2021 22:15:39,0.000,3.685,4.846,0.000,0.000,0.411
28/09/2021 22:15:34,0.000,3.685,4.846,0.000,0.000,0.401
28/09/2021 22:15:29,0.000,3.685,4.858,0.000,0.000,0.415
28/09/2021 22:15:24,0.000,3.685,4.858,0.000,0.000,0.371
28/09/2021 22:15:19,0.000,3.697,4.834,0.000,0.000,0.357
28/09/2021 22:15:14,0.000,3.685,4.870,0.000,0.000,0.381
28/09/2021 22:15:09,0.000,3.685,4.882,0.000,0.000,0.420
28/09/2021 22:15:04,0.000,3.685,4.870,0.000,0.000,0.327
28/09/2021 22:14:59,0.000,3.673,4.858,0.000,0.000,0.323
28/09/2021 22:14:54,0.000,3.673,4.895,0.000,0.000,0.420
28/09/2021 22:14:49,0.000,3.661,4.904,0.000,0.000,0.406
28/09/2021 22:14:44,0.000,3.673,4.904,0.000,0.000,0.323
28/09/2021 22:14:39,0.000,3.673,4.916,0.000,0.000,0.396
28/09/2021 22:14:34,0.000,3.661,4.916,0.000,0.000,0.376
28/09/2021 22:14:29,0.000,3.661,4.904,0.000,0.000,0.391
28/09/2021 22:14:24,0.000,3.661,4.904,0.000,0.000,0.342
28/09/2021 22:14:19,0.000,3.673,4.916,0.000,0.000,0.396
28/09/2021 22:14:14,0.000,3.673,4.916,0.000,0.000,0.367
28/09/2021 22:14:09,0.000,3.648,4.941,0.000,0.000,0.357
28/09/2021 22:14:04,0.000,3.661,4.928,0.000,0.000,0.420
28/09/2021 22:13:59,0.000,3.661,4.965,0.000,0.000,0.327
28/09/2021 22:13:54,0.000,3.661,4.977,0.000,0.000,0.342
28/09/2021 22:13:49,0.000,3.648,4.953,0.000,0.000,0.435
28/09/2021 22:13:44,0.000,3.648,4.965,0.000,0.000,0.435
28/09/2021 22:13:39,0.000,3.636,4.977,0.000,0.000,0.450
28/09/2021 22:13:34,0.000,3.636,5.001,0.000,0.000,0.381
28/09/2021 22:13:29,0.000,3.648,5.001,0.000,0.000,0.323
28/09/2021 22:13:24,0.000,3.636,4.989,0.000,0.000,0.420
28/09/2021 22:13:19,0.000,3.636,5.023,0.000,0.000,0.425
28/09/2021 22:13:14,0.000,3.627,4.989,0.000,0.000,0.337
28/09/2021 22:13:09,0.000,3.627,5.023,0.000,0.000,0.332
28/09/2021 22:13:04,0.000,3.627,5.023,0.000,0.000,0.391
28/09/2021 22:12:59,0.000,3.615,5.011,0.000,0.000,0.391
28/09/2021 22:12:54,0.000,3.636,5.023,0.000,0.000,0.396
28/09/2021 22:12:49,0.000,3.615,5.001,0.000,0.000,0.332
28/09/2021 22:12:44,0.000,3.627,5.011,0.000,0.000,0.391
28/09/2021 22:12:39,0.000,3.627,5.035,0.000,0.000,0.323
28/09/2021 22:12:34,0.000,3.636,5.011,0.000,0.000,0.415
28/09/2021 22:12:29,0.000,3.615,5.023,0.000,0.000,0.396
28/09/2021 22:12:24,0.000,3.627,5.035,0.000,0.000,0.381
28/09/2021 22:12:19,0.000,3.602,5.023,0.000,0.000,0.342
28/09/2021 22:12:14,0.000,3.615,5.059,0.000,0.000,0.323
28/09/2021 22:12:09,0.000,3.615,5.047,0.000,0.000,0.332
28/09/2021 22:12:04,0.000,3.615,5.035,0.000,0.000,0.332
28/09/2021 22:11:59,0.000,3.602,5.130,0.000,0.000,0.435
28/09/2021 22:11:54,0.000,3.615,5.047,0.000,0.000,0.401
28/09/2021 22:11:49,0.000,3.648,5.023,0.000,0.000,0.435
28/09/2021 22:11:44,0.000,3.648,5.023,0.000,0.000,0.391
28/09/2021 22:11:39,0.000,3.636,5.001,0.000,0.000,0.327
28/09/2021 22:11:34,0.000,3.648,4.953,0.000,0.000,0.376
28/09/2021 22:11:29,0.000,3.636,4.953,0.000,0.000,0.386
28/09/2021 22:11:24,0.000,3.648,4.953,0.000,0.000,0.420
28/09/2021 22:11:19,0.000,3.661,4.953,0.000,0.000,0.391
28/09/2021 22:11:14,0.000,3.648,4.989,0.000,0.000,0.347
28/09/2021 22:11:09,0.000,3.648,4.977,0.000,0.000,0.420
28/09/2021 22:11:04,0.000,3.636,4.989,0.000,0.000,0.323
28/09/2021 22:10:59,0.000,3.648,5.011,0.000,0.000,0.347
28/09/2021 22:10:54,0.000,3.648,5.001,0.000,0.000,0.411
28/09/2021 22:10:49,0.000,3.636,4.989,0.000,0.000,0.357
28/09/2021 22:10:44,0.000,3.648,4.989,0.000,0.000,0.386
28/09/2021 22:10:39,0.000,3.636,4.977,0.000,0.000,0.386
28/09/2021 22:10:34,0.000,3.636,4.953,0.000,0.000,0.367
28/09/2021 22:10:29,0.000,3.673,4.953,0.000,0.000,0.396
28/09/2021 22:10:24,0.000,3.661,4.953,0.000,0.000,0.391
28/09/2021 22:10:19,0.000,3.661,4.965,0.000,0.000,0.415
28/09/2021 22:10:14,0.000,3.648,4.941,0.000,0.000,0.327
28/09/2021 22:10:09,0.000,3.636,4.965,0.000,0.000,0.411
28/09/2021 22:10:04,0.000,3.636,4.989,0.000,0.000,0.396
28/09/2021 22:09:59,0.000,3.661,4.953,0.000,0.000,0.357
28/09/2021 22:09:54,0.000,3.648,4.965,0.000,0.000,0.420
28/09/2021 22:09:49,0.000,3.648,4.916,0.000,0.000,0.420
28/09/2021 22:09:44,0.000,3.648,4.941,0.000,0.000,0.420
28/09/2021 22:09:39,0.000,3.673,4.941,0.000,0.000,0.401
28/09/2021 22:09:34,0.000,3.673,4.895,0.000,0.000,0.332
28/09/2021 22:09:29,0.000,3.673,4.904,0.000,0.000,0.396
28/09/2021 22:09:24,0.000,3.673,4.895,0.000,0.000,0.332
28/09/2021 22:09:19,0.000,3.661,4.904,0.000,0.000,0.411
28/09/2021 22:09:14,0.000,3.673,4.895,0.000,0.000,0.362
28/09/2021 22:09:09,0.000,3.685,4.882,0.000,0.000,0.371
28/09/2021 22:09:04,0.000,3.661,4.895,0.000,0.000,0.406
28/09/2021 22:08:59,0.000,3.661,4.895,0.000,0.000,0.391
28/09/2021 22:08:54,0.000,3.661,4.895,0.000,0.000,0.332
28/09/2021 22:08:49,0.000,3.661,4.904,0.000,0.000,0.381
28/09/2021 22:08:44,0.000,3.673,4.916,0.000,0.000,0.371
28/09/2021 22:08:39,0.000,3.673,4.928,0.000,0.000,0.411
28/09/2021 22:08:34,0.000,3.661,4.895,0.000,0.000,0.337
28/09/2021 22:08:29,0.000,3.673,4.882,0.000,0.000,0.406
28/09/2021 22:08:24,0.000,3.697,4.895,0.000,0.000,0.411
28/09/2021 22:08:19,0.000,3.685,4.870,0.000,0.000,0.337
28/09/2021 22:08:14,0.000,3.685,4.870,0.000,0.000,0.411
28/09/2021 22:08:09,0.000,3.685,4.858,0.000,0.000,0.391
28/09/2021 22:08:04,0.000,3.685,4.834,0.000,0.000,0.357
28/09/2021 22:07:59,0.000,3.697,4.846,0.000,0.000,0.327
28/09/2021 22:07:54,0.000,3.697,4.822,0.000,0.000,0.381
28/09/2021 22:07:49,0.000,3.685,4.834,0.000,0.000,0.420
28/09/2021 22:07:44,0.000,3.697,4.810,0.000,0.000,0.411
28/09/2021 22:07:39,0.000,3.685,4.822,0.000,0.000,0.401
28/09/2021 22:07:34,0.000,3.697,4.834,0.000,0.000,0.415
28/09/2021 22:07:29,0.000,3.685,4.834,0.000,0.000,0.420
28/09/2021 22:07:24,0.000,3.697,4.858,0.000,0.000,0.415
28/09/2021 22:07:19,0.000,3.697,4.834,0.000,0.000,0.435
28/09/2021 22:07:14,0.000,3.685,4.834,0.000,0.000,0.391
28/09/2021 22:07:09,0.000,3.697,4.846,0.000,0.000,0.415
28/09/2021 22:07:04,0.000,3.697,4.846,0.000,0.000,0.391
28/09/2021 22:06:59,0.000,3.709,4.834,0.000,0.000,0.386
28/09/2021 22:06:54,0.000,3.685,4.834,0.000,0.000,0.406
28/09/2021 22:06:49,0.000,3.697,4.834,0.000,0.000,0.327
28/09/2021 22:06:44,0.000,3.709,4.834,0.000,0.000,0.352
28/09/2021 22:06:39,0.000,3.709,4.846,0.000,0.000,0.396
28/09/2021 22:06:34,0.000,3.709,4.846,0.000,0.000,0.352
28/09/2021 22:06:29,0.000,3.709,4.858,0.000,0.000,0.323
28/09/2021 22:06:24,0.000,3.697,4.834,0.000,0.000,0.420
28/09/2021 22:06:19,0.000,3.697,4.834,0.000,0.000,0.406
28/09/2021 22:06:14,0.000,3.709,4.834,0.000,0.000,0.415
28/09/2021 22:06:09,0.000,3.697,4.846,0.000,0.000,0.391
28/09/2021 22:06:04,0.000,3.697,4.834,0.000,0.000,0.327
28/09/2021 22:05:59,0.000,3.697,4.822,0.000,0.000,0.327
28/09/2021 22:05:54,0.000,3.673,4.846,0.000,0.000,0.425
28/09/2021 22:05:49,0.000,3.709,4.858,0.000,0.034,0.371
28/09/2021 22:05:44,0.000,3.685,4.858,0.000,0.000,0.430
28/09/2021 22:05:39,0.000,3.697,4.858,0.000,0.000,0.425
28/09/2021 22:05:34,0.000,3.697,4.858,0.000,0.000,0.347
28/09/2021 22:05:29,0.000,3.697,4.858,0.000,0.000,0.440
28/09/2021 22:05:24,0.000,3.697,4.858,0.000,0.000,0.391
28/09/2021 22:05:19,0.000,3.685,4.882,0.000,0.000,0.391
28/09/2021 22:05:14,0.000,3.697,4.858,0.000,0.000,0.367
28/09/2021 22:05:09,0.000,3.685,4.858,0.000,0.000,0.342
28/09/2021 22:05:04,0.000,3.685,4.882,0.000,0.000,0.406
28/09/2021 22:04:59,0.000,3.697,4.882,0.000,0.000,0.406
28/09/2021 22:04:54,0.000,3.697,4.858,0.000,0.000,0.406
28/09/2021 22:04:49,0.000,3.697,4.870,0.000,0.000,0.327
28/09/2021 22:04:44,0.000,3.697,4.870,0.000,0.000,0.327
28/09/2021 22:04:39,0.000,3.685,4.858,0.000,0.000,0.430
28/09/2021 22:04:34,0.000,3.685,4.858,0.000,0.000,0.415
28/09/2021 22:04:29,0.000,3.685,4.858,0.000,0.000,0.342
28/09/2021 22:04:24,0.000,3.685,4.858,0.000,0.000,0.337
28/09/2021 22:04:19,0.000,3.685,4.882,0.000,0.000,0.401
28/09/2021 22:04:14,0.000,3.685,4.858,0.000,0.000,0.391
28/09/2021 22:04:09,0.000,3.685,4.870,0.000,0.000,0.435
28/09/2021 22:04:04,0.000,3.685,4.904,0.000,0.000,0.391
28/09/2021 22:03:59,0.000,3.697,4.895,0.000,0.000,0.376
28/09/2021 22:03:54,0.000,3.685,4.870,0.000,0.000,0.420
28/09/2021 22:03:49,0.000,3.673,4.882,0.000,0.000,0.327
28/09/2021 22:03:44,0.000,3.673,4.916,0.000,0.000,0.347
28/09/2021 22:03:39,0.000,3.685,4.928,0.000,0.000,0.396
28/09/2021 22:03:34,0.000,3.661,4.928,0.000,0.000,0.430
28/09/2021 22:03:29,0.000,3.661,4.941,0.000,0.000,0.386
28/09/2021 22:03:24,0.000,3.673,4.941,0.000,0.000,0.337
28/09/2021 22:03:19,0.000,3.673,4.941,0.000,0.000,0.391
28/09/2021 22:03:14,0.000,3.673,4.928,0.000,0.000,0.396
28/09/2021 22:03:09,0.000,3.673,4.895,0.000,0.000,0.401
28/09/2021 22:03:04,0.000,3.661,4.904,0.000,0.000,0.415
28/09/2021 22:02:59,0.000,3.648,4.928,0.000,0.000,0.327
28/09/2021 22:02:54,0.000,3.685,4.916,0.000,0.000,0.381
28/09/2021 22:02:49,0.000,3.661,4.941,0.000,0.000,0.342
28/09/2021 22:02:44,0.000,3.636,4.941,0.000,0.000,0.386
28/09/2021 22:02:39,0.000,3.648,4.941,0.000,0.000,0.327
28/09/2021 22:02:34,0.000,3.648,4.965,0.000,0.000,0.342
28/09/2021 22:02:29,0.000,3.648,4.977,0.000,0.000,0.420
28/09/2021 22:02:24,0.000,3.636,5.001,0.000,0.000,0.406
28/09/2021 22:02:19,0.000,3.636,5.001,0.000,0.000,0.396
28/09/2021 22:02:14,0.000,3.648,4.989,0.000,0.000,0.425
28/09/2021 22:02:09,0.000,3.636,5.001,0.000,0.000,0.396
28/09/2021 22:02:04,0.000,3.648,4.977,0.000,0.000,0.391
28/09/2021 22:01:59,0.000,3.636,5.001,0.000,0.000,0.406
28/09/2021 22:01:54,0.000,3.648,5.001,0.000,0.000,0.425
28/09/2021 22:01:49,0.000,3.636,5.001,0.000,0.000,0.435
28/09/2021 22:01:44,0.000,3.636,4.989,0.000,0.000,0.420
28/09/2021 22:01:39,0.000,3.636,5.011,0.000,0.000,0.337
28/09/2021 22:01:34,0.000,3.648,5.084,0.000,0.000,0.386
28/09/2021 22:01:29,0.000,3.648,5.047,0.000,0.000,0.401
28/09/2021 22:01:24,0.000,3.615,5.023,0.000,0.000,0.327
28/09/2021 22:01:19,0.000,3.627,5.035,0.000,0.000,0.332
28/09/2021 22:01:14,0.000,3.627,5.084,0.000,0.000,0.386
28/09/2021 22:01:09,0.000,3.627,5.072,0.000,0.000,0.381
28/09/2021 22:01:04,0.000,3.627,5.059,0.000,0.000,0.386
28/09/2021 22:00:59,0.000,3.627,5.035,0.000,0.000,0.420
28/09/2021 22:00:54,0.000,3.627,5.047,0.000,0.000,0.342
28/09/2021 22:00:49,0.000,3.615,5.035,0.000,0.000,0.401
28/09/2021 22:00:44,0.000,3.648,5.011,0.000,0.000,0.332
28/09/2021 22:00:39,0.000,3.636,5.023,0.000,0.000,0.386
